date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:08:39	17748/17748	---M--	200	added ('OK')	application/octet-stream	etag:%220137fc7d7dd31:0%22	https://www.cpsgaya.edu.in/fonts/icomoon.ttf?u1sk4v	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/fonts/icomoon9b2d.ttf	(from https://www.cpsgaya.edu.in/css/iconmoon.css)
10:08:40	17824/17824	---M--	200	added ('OK')	font/x-woff	etag:%220137fc7d7dd31:0%22	https://www.cpsgaya.edu.in/fonts/icomoon.woff?u1sk4v	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/fonts/icomoon9b2d.woff	(from https://www.cpsgaya.edu.in/css/iconmoon.css)
10:08:41	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Dec%202023%2004:38:44%20GMT	https://www.cpsgaya.edu.in/fonts/icomoon.svg?u1sk4v	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/fonts/icomoon.709b2d.delayed	(from https://www.cpsgaya.edu.in/css/iconmoon.css)
10:08:42	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Dec%202023%2004:38:44%20GMT	https://www.cpsgaya.edu.in/css/owl.video.play.png	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/css/owl.video.play.71.delayed	(from https://www.cpsgaya.edu.in/css/owl.carousel.min.css)
10:08:44	216512/216512	---M--	200	added ('OK')	image/jpeg	etag:%2207038504317d31:0%22	https://www.cpsgaya.edu.in/images/banner1.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/banner1.jpg	(from https://www.cpsgaya.edu.in/css/custom.css)
10:08:48	288426/288426	---M--	200	added ('OK')	image/jpeg	etag:%2206748d4317d31:0%22	https://www.cpsgaya.edu.in/images/banner2.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/banner2.jpg	(from https://www.cpsgaya.edu.in/css/custom.css)
10:08:49	325726/325726	---M--	200	added ('OK')	image/jpeg	etag:%220a3e5a4417d31:0%22	https://www.cpsgaya.edu.in/images/banner3.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/banner3.jpg	(from https://www.cpsgaya.edu.in/css/custom.css)
10:08:53	21036/21036	---M--	200	added ('OK')	image/jpeg	etag:%220fa751322dd31:0%22	https://www.cpsgaya.edu.in/images/about-bg.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/about-bg.jpg	(from https://www.cpsgaya.edu.in/css/custom.css)
10:08:59	1889/1889	---M--	200	added ('OK')	image/png	etag:%2208af764e86d31:0%22	https://www.cpsgaya.edu.in/images/book-bg.png	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/book-bg.png	(from https://www.cpsgaya.edu.in/css/custom.css)
10:08:59	209081/209081	---M--	200	added ('OK')	image/jpeg	etag:%220a57faf2e2dd31:0%22	https://www.cpsgaya.edu.in/images/cources-bg.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/cources-bg.jpg	(from https://www.cpsgaya.edu.in/css/custom.css)
10:09:03	217588/217588	---M--	200	added ('OK')	image/jpeg	etag:%220d7235e962cd31:0%22	https://www.cpsgaya.edu.in/images/why-choose-bg.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/why-choose-bg.jpg	(from https://www.cpsgaya.edu.in/css/custom.css)
10:09:04	1513/1513	---M--	200	added ('OK')	image/png	etag:%220e018e8e86d31:0%22	https://www.cpsgaya.edu.in/images/popup-arrows.png	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/popup-arrows.png	(from https://www.cpsgaya.edu.in/css/custom.css)
10:09:04	1145/1145	---M--	200	added ('OK')	image/png	etag:%22075d3f2e86d31:0%22	https://www.cpsgaya.edu.in/images/popup-close.png	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/popup-close.png	(from https://www.cpsgaya.edu.in/css/custom.css)
10:09:07	155516/155516	---M--	200	added ('OK')	image/jpeg	etag:%2206a1980272dd31:0%22	https://www.cpsgaya.edu.in/images/testimonial-bg.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/testimonial-bg.jpg	(from https://www.cpsgaya.edu.in/css/custom.css)
10:09:08	1803/1803	---M--	200	added ('OK')	image/jpeg	etag:%22015f918e96d31:0%22	https://www.cpsgaya.edu.in/images/popup-close-btn.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/popup-close-btn.jpg	(from https://www.cpsgaya.edu.in/css/custom.css)
10:09:08	20506/20506	---M--	200	added ('OK')	image/jpeg	etag:%22099d030e96d31:0%22	https://www.cpsgaya.edu.in/images/inner-banner-bg.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/inner-banner-bg.jpg	(from https://www.cpsgaya.edu.in/css/custom.css)
10:09:09	469049/469049	---M--	200	added ('OK')	image/jpeg	etag:%22026dcbe96d31:0%22	https://www.cpsgaya.edu.in/images/about-video-bg.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/about-video-bg.jpg	(from https://www.cpsgaya.edu.in/css/custom.css)
10:09:09	125583/125583	---M--	200	added ('OK')	image/jpeg	etag:%2205bbc3ce96d31:0%22	https://www.cpsgaya.edu.in/images/cources-bg1.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/cources-bg1.jpg	(from https://www.cpsgaya.edu.in/css/custom.css)
10:09:10	2104/2104	---M--	200	added ('OK')	image/png	etag:%2201da848e96d31:0%22	https://www.cpsgaya.edu.in/images/teacher-overlay-bg.png	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/teacher-overlay-bg.png	(from https://www.cpsgaya.edu.in/css/custom.css)
10:09:10	2152/2152	---M--	200	added ('OK')	image/png	etag:%22058051e96d31:0%22	https://www.cpsgaya.edu.in/images/teacher-overlay-bg-grey.png	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/teacher-overlay-bg-grey.png	(from https://www.cpsgaya.edu.in/css/custom.css)
10:09:11	2153/2153	---M--	200	added ('OK')	image/png	etag:%220edba5be96d31:0%22	https://www.cpsgaya.edu.in/images/teacher-overlay-bg-tab.png	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/teacher-overlay-bg-tab.png	(from https://www.cpsgaya.edu.in/css/custom.css)
10:09:12	2043/2043	---M--	200	added ('OK')	image/png	etag:%220afa667e96d31:0%22	https://www.cpsgaya.edu.in/images/dotted-arrow.png	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/dotted-arrow.png	(from https://www.cpsgaya.edu.in/css/custom.css)
10:09:12	2105/2105	---M--	200	added ('OK')	image/png	etag:%220eafe6fe96d31:0%22	https://www.cpsgaya.edu.in/images/dotted-arrow1.png	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/dotted-arrow1.png	(from https://www.cpsgaya.edu.in/css/custom.css)
10:09:14	9837/9837	---M--	200	added ('OK')	image/png	etag:%220d91b7de96d31:0%22	https://www.cpsgaya.edu.in/images/404-img.png	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/404-img.png	(from https://www.cpsgaya.edu.in/css/custom.css)
10:09:18	233099/233099	---M--	200	added ('OK')	image/jpeg	etag:%220c8388ae96d31:0%22	https://www.cpsgaya.edu.in/images/login-bg.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/login-bg.jpg	(from https://www.cpsgaya.edu.in/css/custom.css)
10:09:18	944/944	---M--	200	added ('OK')	image/png	etag:%220b75597e96d31:0%22	https://www.cpsgaya.edu.in/images/testi-clip.png	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/testi-clip.png	(from https://www.cpsgaya.edu.in/css/custom.css)
10:09:20	23063/23063	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2030%20Jun%202020%2001:02:15%20GMT	https://www.cpsgaya.edu.in/WebResource.axd?d=TajwccdJRRXlgzZ7pCEFBX6WiULY23ruDGVOW8tKQophT85svwDKbsEmXGFRXTj1lkEf6K4rbYDqL-qcwiCs56nZXOpEdFfDK5L3UgD0K241&t=637290955350350503	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/WebResource7537.js	(from https://www.cpsgaya.edu.in/login-tc)
10:09:22	26951/26951	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2030%20Jun%202020%2001:02:15%20GMT	https://www.cpsgaya.edu.in/WebResource.axd?d=g3sux4TsSTTEFd2XJPnnMh96vUfUiKnuHcINRklm0ABKq7awsVSH2aCoqLO_6Fzk6KGiOxpsnsx8fFxr5u0iZqOx30qwC--BSajlJme-2Bg1&t=637290955350350503	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/WebResourcec5c0.js	(from https://www.cpsgaya.edu.in/login-tc)
10:09:28	749531/749531	---M--	200	added ('OK')	application/pdf	etag:%22cecfa7827d7d91:0%22	https://www.cpsgaya.edu.in/images/download1/131.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/download1/131.pdf	(from https://www.cpsgaya.edu.in/downloads)
10:09:29	679955/679955	---M--	200	added ('OK')	application/pdf	etag:%2228c5a3352bd7d91:0%22	https://www.cpsgaya.edu.in/images/download1/132.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/download1/132.pdf	(from https://www.cpsgaya.edu.in/downloads)
10:09:32	741801/741801	---M--	200	added ('OK')	application/pdf	etag:%22265ba86f27d7d91:0%22	https://www.cpsgaya.edu.in/images/download1/130.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/download1/130.pdf	(from https://www.cpsgaya.edu.in/downloads)
10:09:35	102804/102804	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2017%20Dec%202023%2004:39:38%20GMT	https://www.cpsgaya.edu.in/ScriptResource.axd?d=p1vEY56ln1GRamk6W_3NlueKTH9938ah-vzwgfmbF1vA4dEaSIWuugyLSD-NhuNuQesEzVFgEDDIjknJ8cF2rapud08vVnfxoChAWzorxpeLQhFHNN3568sazCMOITE8_lF__hshosXjtDzfUl8d030An0LaLE-k_5subk-ehzU1&t=ffffffffce034dab	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/ScriptResourcedabc.js	(from https://www.cpsgaya.edu.in/events)
10:09:36	40329/40329	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2017%20Dec%202023%2004:39:39%20GMT	https://www.cpsgaya.edu.in/ScriptResource.axd?d=irCPvTmp11IJGJaZm7vUDlfD62cGyKAfTE8KBwN6fE7-DmmJr5uHfbLhgMIewsoLxVWm5sUcI4qTIfAJrYWu0xosgc6F0Ovy7WNwW7M5YMGPgQDBYKnKZjzrZqK0lGUW17scd1Su1FtYG2HY3KR6qLlgmbTD9LDNC9skuGK621rnRNbNPA_jZe-ozNx53VcY0&t=ffffffffce034dab	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/ScriptResourcea4c7.js	(from https://www.cpsgaya.edu.in/events)
10:09:37	3051/3051	---M--	200	added ('OK')	image/png	etag:%2205cf594ed6d31:0%22	https://www.cpsgaya.edu.in/images/apply-online-sm-ico.png	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/apply-online-sm-ico.png	(from https://www.cpsgaya.edu.in/contact-us)
10:09:38	752152/752152	---M--	200	added ('OK')	application/pdf	etag:%22362e726427d7d91:0%22	https://www.cpsgaya.edu.in/images/download1/129.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/download1/129.pdf	(from https://www.cpsgaya.edu.in/downloads)
10:09:38	66911/66911	---M--	200	added ('OK')	image/jpeg	etag:%220e728d592dd31:0%22	https://www.cpsgaya.edu.in/images/who-we-are-img.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/who-we-are-img.jpg	(from https://www.cpsgaya.edu.in/about-us)
10:09:39	68985/68985	---M--	200	added ('OK')	image/jpeg	etag:%220d249b592dd31:0%22	https://www.cpsgaya.edu.in/images/new-event-img1.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/new-event-img1.jpg	(from https://www.cpsgaya.edu.in/infrastructure)
10:09:41	51585/51585	---M--	200	added ('OK')	image/jpeg	etag:%22053d48b5e2dd31:0%22	https://www.cpsgaya.edu.in/images/new-event-img2.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/new-event-img2.jpg	(from https://www.cpsgaya.edu.in/infrastructure)
10:09:43	59556/59556	---M--	200	added ('OK')	image/jpeg	etag:%220bff876602dd31:0%22	https://www.cpsgaya.edu.in/images/new-event-img3.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/new-event-img3.jpg	(from https://www.cpsgaya.edu.in/infrastructure)
10:09:45	59790/59790	---M--	200	added ('OK')	image/jpeg	etag:%220eba4e4602dd31:0%22	https://www.cpsgaya.edu.in/images/new-event-img4.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/new-event-img4.jpg	(from https://www.cpsgaya.edu.in/infrastructure)
10:09:47	56424/56424	---M--	200	added ('OK')	image/jpeg	etag:%220fa222612dd31:0%22	https://www.cpsgaya.edu.in/images/new-event-img5.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/new-event-img5.jpg	(from https://www.cpsgaya.edu.in/infrastructure)
10:09:47	62171/62171	---M--	200	added ('OK')	image/jpeg	etag:%220cb1557612dd31:0%22	https://www.cpsgaya.edu.in/images/new-event-img6.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/new-event-img6.jpg	(from https://www.cpsgaya.edu.in/infrastructure)
10:09:51	408658/408658	---M--	200	added ('OK')	application/pdf	etag:%2203140b24a63d71:0%22	https://www.cpsgaya.edu.in/images/Society-Trust-Registration.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/Society-Trust-Registration.pdf	(from https://www.cpsgaya.edu.in/mandatory-public-disclousre)
10:09:52	583290/583290	---M--	200	added ('OK')	application/pdf	etag:%2204b57684a63d71:0%22	https://www.cpsgaya.edu.in/images/Extension-Letter.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/Extension-Letter.pdf	(from https://www.cpsgaya.edu.in/mandatory-public-disclousre)
10:09:53	186606/186606	---M--	200	added ('OK')	application/pdf	etag:%2201440df4963d71:0%22	https://www.cpsgaya.edu.in/images/Building-Safety-Certificate.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/Building-Safety-Certificate.pdf	(from https://www.cpsgaya.edu.in/mandatory-public-disclousre)
10:09:57	761168/761168	---M--	200	added ('OK')	application/pdf	etag:%220d91484b63d71:0%22	https://www.cpsgaya.edu.in/images/No-Objection-Certificate.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/No-Objection-Certificate.pdf	(from https://www.cpsgaya.edu.in/mandatory-public-disclousre)
10:10:00	188961/188961	---M--	200	added ('OK')	application/pdf	etag:%220b492364b63d71:0%22	https://www.cpsgaya.edu.in/images/Sanitation-Certificate.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/Sanitation-Certificate.pdf	(from https://www.cpsgaya.edu.in/mandatory-public-disclousre)
10:10:03	2254078/2254078	---M--	200	added ('OK')	application/pdf	etag:%220ae3ea377b8d41:0%22	https://www.cpsgaya.edu.in/images/DEO-CERTIFICATE.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/DEO-CERTIFICATE.pdf	(from https://www.cpsgaya.edu.in/mandatory-public-disclousre)
10:10:07	280749/280749	---M--	200	added ('OK')	application/pdf	etag:%220c59dda29b9d81:0%22	https://www.cpsgaya.edu.in/images/Holiday-Academic-Calander.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/Holiday-Academic-Calander.pdf	(from https://www.cpsgaya.edu.in/mandatory-public-disclousre)
10:10:08	3011191/3011191	---M--	200	added ('OK')	application/pdf	etag:%22bb67f2a42cb9d81:0%22	https://www.cpsgaya.edu.in/images/Fee-Structure.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/Fee-Structure.pdf	(from https://www.cpsgaya.edu.in/mandatory-public-disclousre)
10:10:08	228818/228818	---M--	200	added ('OK')	application/pdf	etag:%22054e0d2ab9d81:0%22	https://www.cpsgaya.edu.in/images/School-Management-Committee-(SMC).pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/School-Management-Committee-(SMC).pdf	(from https://www.cpsgaya.edu.in/mandatory-public-disclousre)
10:10:09	203907/203907	---M--	200	added ('OK')	application/pdf	etag:%220e763c029b9d81:0%22	https://www.cpsgaya.edu.in/images/Parents-Teachers-Association.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/Parents-Teachers-Association.pdf	(from https://www.cpsgaya.edu.in/mandatory-public-disclousre)
10:10:10	86012/86012	---M--	200	added ('OK')	image/jpeg	etag:%22152ec68733d31:0%22	https://www.cpsgaya.edu.in/images/director2.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/director2.jpg	(from https://www.cpsgaya.edu.in/principals-message)
10:10:12	510079/510079	---M--	200	added ('OK')	image/png	etag:%220d5c05ce417d31:0%22	https://www.cpsgaya.edu.in/images/director.png	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/director.png	(from https://www.cpsgaya.edu.in/director-message)
10:10:12	255254/255254	---M--	200	added ('OK')	image/jpeg	etag:%22c5deb3ccef18d81:0%22	https://www.cpsgaya.edu.in/images/Fee-Structure-1-nur-ukg.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/Fee-Structure-1-nur-ukg.jpg	(from https://www.cpsgaya.edu.in/feeStructureNur)
10:10:16	272172/272172	---M--	200	added ('OK')	image/jpeg	etag:%22adeecbbef18d81:0%22	https://www.cpsgaya.edu.in/images/Fee-Structure-2-i-v.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/Fee-Structure-2-i-v.jpg	(from https://www.cpsgaya.edu.in/feeStructureNur)
10:10:16	297955/297955	---M--	200	added ('OK')	image/jpeg	etag:%22613f7ad8ef18d81:0%22	https://www.cpsgaya.edu.in/images/Fee-Structure-3-v-x.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/Fee-Structure-3-v-x.jpg	(from https://www.cpsgaya.edu.in/feeStructureNur)
10:10:19	273151/273151	---M--	200	added ('OK')	image/png	etag:%22060a156261bd31:0%22	https://www.cpsgaya.edu.in/images/krishna.png	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/krishna.png	(from https://www.cpsgaya.edu.in/holiday-calendar)
10:10:19	442295/442295	---M--	200	added ('OK')	image/png	etag:%2206924b271bd31:0%22	https://www.cpsgaya.edu.in/images/ram.png	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/ram.png	(from https://www.cpsgaya.edu.in/holiday-calendar)
10:10:21	537894/537894	---M--	200	added ('OK')	image/png	etag:%2201cd776321bd31:0%22	https://www.cpsgaya.edu.in/images/diwali.png	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/diwali.png	(from https://www.cpsgaya.edu.in/holiday-calendar)
10:10:22	371618/371618	---M--	200	added ('OK')	image/png	etag:%2209bd2b321bd31:0%22	https://www.cpsgaya.edu.in/images/durga.png	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/durga.png	(from https://www.cpsgaya.edu.in/holiday-calendar)
10:10:25	405532/405532	---M--	200	added ('OK')	image/png	etag:%22058e75341bd31:0%22	https://www.cpsgaya.edu.in/images/saraswati.png	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/saraswati.png	(from https://www.cpsgaya.edu.in/holiday-calendar)
10:10:27	486475/486475	---M--	200	added ('OK')	image/png	etag:%220fca14b351bd31:0%22	https://www.cpsgaya.edu.in/images/shiv.png	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/shiv.png	(from https://www.cpsgaya.edu.in/holiday-calendar)
10:10:27	66415/66415	---M--	200	added ('OK')	image/png	etag:%220fca14b351bd31:0%22	https://www.cpsgaya.edu.in/images/holi.png	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/holi.png	(from https://www.cpsgaya.edu.in/holiday-calendar)
10:10:29	97917/97917	---M--	200	added ('OK')	application/pdf	etag:%2240a5e0e84ad91:0%22	https://www.cpsgaya.edu.in/images/syllabus/syllabus-of-admission-test-for-class-i-2023-24-86.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/syllabus/syllabus-of-admission-test-for-class-i-2023-24-86.pdf	(from https://www.cpsgaya.edu.in/syllabus)
10:10:30	3141307/3141307	---M--	200	added ('OK')	application/pdf	etag:%222fab6dd3554bd91:0%22	https://www.cpsgaya.edu.in/images/result/result-of-admission-test-session-2023-24-38.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/result/result-of-admission-test-session-2023-24-38.pdf	(from https://www.cpsgaya.edu.in/result)
10:10:30	772488/772488	---M--	200	added ('OK')	image/png	etag:%220232e44341bd31:0%22	https://www.cpsgaya.edu.in/images/santa.png	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/santa.png	(from https://www.cpsgaya.edu.in/holiday-calendar)
10:10:31	94911/94911	---M--	200	added ('OK')	application/pdf	etag:%22b3ce68d64ad91:0%22	https://www.cpsgaya.edu.in/images/syllabus/syllabus-of-admission-test-for-class-ukg-2023-24-85.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/syllabus/syllabus-of-admission-test-for-class-ukg-2023-24-85.pdf	(from https://www.cpsgaya.edu.in/syllabus)
10:10:31	96373/96373	---M--	200	added ('OK')	application/pdf	etag:%226d6f651c4ad91:0%22	https://www.cpsgaya.edu.in/images/syllabus/syllabus-of-admission-test-for-class-lkg-2022-23-83.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/syllabus/syllabus-of-admission-test-for-class-lkg-2022-23-83.pdf	(from https://www.cpsgaya.edu.in/syllabus)
10:10:31	99921/99921	---M--	200	added ('OK')	application/pdf	etag:%22e4e5fe134ad91:0%22	https://www.cpsgaya.edu.in/images/syllabus/syllabus-of-admission-test-for-class-ix-2021-22-82.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/syllabus/syllabus-of-admission-test-for-class-ix-2021-22-82.pdf	(from https://www.cpsgaya.edu.in/syllabus)
10:10:34	96507/96507	---M--	200	added ('OK')	application/pdf	etag:%223d1e81d4ad91:0%22	https://www.cpsgaya.edu.in/images/syllabus/syllabus-of-admission-test-for-class-viii-2021-22-81.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/syllabus/syllabus-of-admission-test-for-class-viii-2021-22-81.pdf	(from https://www.cpsgaya.edu.in/syllabus)
10:10:38	97378/97378	---M--	200	added ('OK')	application/pdf	etag:%228e44b584ad91:0%22	https://www.cpsgaya.edu.in/images/syllabus/syllabus-of-admission-test-for-class-vii-2021-22-80.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/syllabus/syllabus-of-admission-test-for-class-vii-2021-22-80.pdf	(from https://www.cpsgaya.edu.in/syllabus)
10:10:38	97111/97111	---M--	200	added ('OK')	application/pdf	etag:%22ec91c24ad91:0%22	https://www.cpsgaya.edu.in/images/syllabus/syllabus-of-admission-test-for-class-vi-2021-22-79.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/syllabus/syllabus-of-admission-test-for-class-vi-2021-22-79.pdf	(from https://www.cpsgaya.edu.in/syllabus)
10:10:39	100729/100729	---M--	200	added ('OK')	application/pdf	etag:%2216e228fd3ad91:0%22	https://www.cpsgaya.edu.in/images/syllabus/syllabus-of-admission-test-for-class-v-2021-22-78.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/syllabus/syllabus-of-admission-test-for-class-v-2021-22-78.pdf	(from https://www.cpsgaya.edu.in/syllabus)
10:10:39	94485/94485	---M--	200	added ('OK')	application/pdf	etag:%221e57ef83ad91:0%22	https://www.cpsgaya.edu.in/images/syllabus/syllabus-of-admission-test-for-class-iv-2021-22-77.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/syllabus/syllabus-of-admission-test-for-class-iv-2021-22-77.pdf	(from https://www.cpsgaya.edu.in/syllabus)
10:10:40	94140/94140	---M--	200	added ('OK')	application/pdf	etag:%222cb413f23ad91:0%22	https://www.cpsgaya.edu.in/images/syllabus/syllabus-of-admission-test-for-class-iii-2021-22-76.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/syllabus/syllabus-of-admission-test-for-class-iii-2021-22-76.pdf	(from https://www.cpsgaya.edu.in/syllabus)
10:10:40	94990/94990	---M--	200	added ('OK')	application/pdf	etag:%22c21989ec3ad91:0%22	https://www.cpsgaya.edu.in/images/syllabus/syllabus-of-admission-test-for-class-ii-2021-22-75.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/syllabus/syllabus-of-admission-test-for-class-ii-2021-22-75.pdf	(from https://www.cpsgaya.edu.in/syllabus)
10:10:42	130000/130000	---M--	200	added ('OK')	image/jpeg	etag:%220c64f44622dd31:0%22	https://www.cpsgaya.edu.in/images/f1.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/f1.jpg	(from https://www.cpsgaya.edu.in/library)
10:10:43	112166/112166	---M--	200	added ('OK')	image/jpeg	etag:%220516fd622dd31:0%22	https://www.cpsgaya.edu.in/images/f2.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/f2.jpg	(from https://www.cpsgaya.edu.in/computer-lab)
10:10:45	63905/63905	---M--	200	added ('OK')	image/jpeg	etag:%220ad9e17682dd31:0%22	https://www.cpsgaya.edu.in/images/how-study-img1.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/how-study-img1.jpg	(from https://www.cpsgaya.edu.in/laboratory)
10:10:46	121618/121618	---M--	200	added ('OK')	image/jpeg	etag:%2203f43d4652dd31:0%22	https://www.cpsgaya.edu.in/images/f3.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/f3.jpg	(from https://www.cpsgaya.edu.in/smart-class)
10:10:46	49814/49814	---M--	200	added ('OK')	image/jpeg	etag:%220747d67682dd31:0%22	https://www.cpsgaya.edu.in/images/how-study-img2.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/how-study-img2.jpg	(from https://www.cpsgaya.edu.in/laboratory)
10:10:47	53717/53717	---M--	200	added ('OK')	image/jpeg	etag:%220a3e5c0682dd31:0%22	https://www.cpsgaya.edu.in/images/how-study-img3.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/how-study-img3.jpg	(from https://www.cpsgaya.edu.in/laboratory)
